time,start_time,open,high,low,close,tick_volume,real_volume,num_time_bars,duration_seconds
2021-03-09 17:30:00,2021-03-09 16:00:00,1.18919,1.19091,1.1882,1.18858,14570,0,4,5400.0
2021-03-09 21:00:00,2021-03-09 18:00:00,1.18858,1.18987,1.18815,1.18961,13548,0,7,10800.0
2021-03-10 03:30:00,2021-03-09 21:30:00,1.18961,1.1905000000000001,1.1884000000000001,1.18851,13109,0,13,21600.0
2021-03-10 09:30:00,2021-03-10 04:00:00,1.18851,1.18862,1.18687,1.1884000000000001,14721,0,12,19800.0
2021-03-10 13:30:00,2021-03-10 10:00:00,1.1884000000000001,1.19046,1.18719,1.18911,14167,0,8,12600.0
2021-03-10 16:00:00,2021-03-10 14:00:00,1.1891,1.19248,1.18819,1.19235,16209,0,5,7200.0
2021-03-10 18:00:00,2021-03-10 16:30:00,1.19238,1.19238,1.18861,1.1895,14412,0,4,5400.0
2021-03-10 21:00:00,2021-03-10 18:30:00,1.1895,1.19223,1.18917,1.19205,14439,0,6,9000.0
2021-03-11 04:00:00,2021-03-10 21:30:00,1.19205,1.19345,1.19158,1.19315,13789,0,14,23400.0
2021-03-11 09:30:00,2021-03-11 04:30:00,1.19315,1.19464,1.19188,1.19383,13458,0,11,18000.0
2021-03-11 13:00:00,2021-03-11 10:00:00,1.19382,1.19688,1.19366,1.1963300000000001,14330,0,7,10800.0
2021-03-11 15:30:00,2021-03-11 13:30:00,1.1963300000000001,1.19736,1.1942599999999999,1.19569,15918,0,5,7200.0
2021-03-11 17:30:00,2021-03-11 16:00:00,1.19569,1.19662,1.1928,1.19583,14586,0,4,5400.0
2021-03-11 20:30:00,2021-03-11 18:00:00,1.1958199999999999,1.19897,1.19555,1.19858,13408,0,6,9000.0
2021-03-12 04:00:00,2021-03-11 21:00:00,1.19858,1.199,1.19725,1.19731,13402,0,15,25200.0
2021-03-12 09:00:00,2021-03-12 04:30:00,1.19731,1.19733,1.1938,1.19452,13404,0,10,16200.0
2021-03-12 12:00:00,2021-03-12 09:30:00,1.19452,1.19509,1.19098,1.19143,13513,0,6,9000.0
2021-03-12 15:30:00,2021-03-12 12:30:00,1.1914500000000001,1.19405,1.19136,1.19265,15264,0,7,10800.0
2021-03-12 17:30:00,2021-03-12 16:00:00,1.19264,1.19392,1.19114,1.19369,16246,0,4,5400.0
2021-03-12 21:00:00,2021-03-12 18:00:00,1.19368,1.19567,1.19333,1.19525,13573,0,7,10800.0
2021-03-15 04:00:00,2021-03-12 21:30:00,1.19525,1.19674,1.19436,1.1948,14435,0,14,196200.0
2021-03-15 09:30:00,2021-03-15 04:30:00,1.1948,1.19543,1.19179,1.19199,14438,0,11,18000.0
2021-03-15 14:00:00,2021-03-15 10:00:00,1.19201,1.19402,1.19193,1.19271,14829,0,9,14400.0
2021-03-15 17:00:00,2021-03-15 14:30:00,1.1927,1.1933799999999999,1.19153,1.19284,13201,0,6,9000.0
2021-03-15 22:00:00,2021-03-15 17:30:00,1.19284,1.19373,1.1911100000000001,1.19298,13451,0,10,16200.0
2021-03-16 07:00:00,2021-03-15 22:30:00,1.19298,1.19386,1.19221,1.19358,13425,0,18,30600.0
2021-03-16 11:30:00,2021-03-16 07:30:00,1.19357,1.19386,1.19137,1.19284,13503,0,9,14400.0
2021-03-16 15:00:00,2021-03-16 12:00:00,1.19284,1.19517,1.19152,1.19185,13679,0,7,10800.0
2021-03-16 17:30:00,2021-03-16 15:30:00,1.19186,1.19227,1.18823,1.18943,14204,0,5,7200.0
2021-03-16 22:30:00,2021-03-16 18:00:00,1.18943,1.19103,1.18899,1.1902,13043,0,10,16200.0
2021-03-17 07:30:00,2021-03-16 23:00:00,1.19017,1.1905999999999999,1.18926,1.18979,13435,0,18,30600.0
2021-03-17 13:00:00,2021-03-17 08:00:00,1.18979,1.19166,1.18863,1.18953,13793,0,11,18000.0
2021-03-17 16:30:00,2021-03-17 13:30:00,1.18952,1.19152,1.18913,1.19079,13612,0,7,10800.0
2021-03-17 20:00:00,2021-03-17 17:00:00,1.19077,1.19651,1.18968,1.19578,17720,0,7,10800.0
2021-03-17 22:30:00,2021-03-17 20:30:00,1.19578,1.19853,1.19547,1.19779,13458,0,5,7200.0
2021-03-18 05:30:00,2021-03-17 23:00:00,1.19777,1.19879,1.19588,1.19592,13966,0,14,23400.0
2021-03-18 10:00:00,2021-03-18 06:00:00,1.19592,1.1989,1.19429,1.19529,14527,0,9,14400.0
2021-03-18 13:30:00,2021-03-18 10:30:00,1.19529,1.19556,1.19341,1.19411,14659,0,7,10800.0
2021-03-18 16:00:00,2021-03-18 14:00:00,1.19413,1.19477,1.19101,1.19143,15693,0,5,7200.0
2021-03-18 19:00:00,2021-03-18 16:30:00,1.19143,1.1938900000000001,1.19085,1.19272,15041,0,6,9000.0
2021-03-19 00:30:00,2021-03-18 19:30:00,1.19271,1.19318,1.19062,1.1917,13316,0,11,18000.0
2021-03-19 06:00:00,2021-03-19 01:00:00,1.1917,1.19192,1.19019,1.1917200000000001,13653,0,11,18000.0
2021-03-19 10:30:00,2021-03-19 06:30:00,1.19171,1.19372,1.1911,1.1923,13770,0,9,14400.0
2021-03-19 14:30:00,2021-03-19 11:00:00,1.19229,1.1923300000000001,1.18905,1.19,13396,0,8,12600.0
2021-03-19 16:00:00,2021-03-19 15:00:00,1.19,1.19043,1.18738,1.18804,13188,0,3,3600.0
2021-03-19 19:00:00,2021-03-19 16:30:00,1.18804,1.19118,1.18785,1.19075,13066,0,6,9000.0
2021-03-22 04:00:00,2021-03-19 19:30:00,1.19075,1.19124,1.1875,1.18868,13154,0,16,203400.0
2021-03-22 10:00:00,2021-03-22 04:30:00,1.18869,1.18997,1.18744,1.18917,13826,0,12,19800.0
2021-03-22 14:00:00,2021-03-22 10:30:00,1.18915,1.19314,1.18911,1.19263,14115,0,8,12600.0
2021-03-22 17:00:00,2021-03-22 14:30:00,1.19263,1.1929400000000001,1.19108,1.1927,13281,0,6,9000.0
2021-03-23 00:30:00,2021-03-22 17:30:00,1.1927,1.19467,1.19262,1.19333,13151,0,15,25200.0
2021-03-23 08:00:00,2021-03-23 01:00:00,1.19334,1.19407,1.19195,1.19265,14104,0,15,25200.0
2021-03-23 12:00:00,2021-03-23 08:30:00,1.19265,1.1932,1.18851,1.1893,14745,0,8,12600.0
2021-03-23 15:30:00,2021-03-23 12:30:00,1.1893,1.18948,1.18707,1.18728,13113,0,7,10800.0
2021-03-23 19:30:00,2021-03-23 16:00:00,1.18728,1.18767,1.18556,1.18571,14397,0,8,12600.0
2021-03-24 03:30:00,2021-03-23 20:00:00,1.18571,1.18577,1.18361,1.18481,13599,0,16,27000.0
2021-03-24 09:30:00,2021-03-24 04:00:00,1.18481,1.18496,1.18176,1.18208,13267,0,12,19800.0
2021-03-24 13:00:00,2021-03-24 10:00:00,1.18205,1.18448,1.18123,1.1832799999999999,13902,0,7,10800.0
2021-03-24 16:30:00,2021-03-24 13:30:00,1.18327,1.18366,1.18143,1.18286,14273,0,7,10800.0
2021-03-24 21:00:00,2021-03-24 17:00:00,1.18289,1.1838899999999999,1.18177,1.1818,13860,0,9,14400.0
2021-03-25 05:00:00,2021-03-24 21:30:00,1.1818,1.18272,1.18041,1.18268,13598,0,16,27000.0
2021-03-25 10:30:00,2021-03-25 05:30:00,1.1827,1.18277,1.18015,1.18051,13904,0,11,18000.0
2021-03-25 14:30:00,2021-03-25 11:00:00,1.18051,1.18179,1.1791,1.17975,13552,0,8,12600.0
2021-03-25 17:00:00,2021-03-25 15:00:00,1.17975,1.18154,1.17853,1.17879,15256,0,5,7200.0
2021-03-25 20:00:00,2021-03-25 17:30:00,1.17878,1.17914,1.17619,1.17792,13155,0,6,9000.0
2021-03-26 04:00:00,2021-03-25 20:30:00,1.17792,1.17847,1.17621,1.17791,13347,0,16,27000.0
2021-03-26 11:30:00,2021-03-26 04:30:00,1.17792,1.17974,1.17746,1.17924,14190,0,15,25200.0
2021-03-26 16:00:00,2021-03-26 12:00:00,1.17922,1.17937,1.17719,1.17838,14840,0,9,14400.0
2021-03-26 20:30:00,2021-03-26 16:30:00,1.17837,1.18049,1.1781,1.17893,13994,0,9,14400.0
2021-03-29 07:00:00,2021-03-26 21:00:00,1.17895,1.17999,1.17751,1.17838,13376,0,19,208800.0
2021-03-29 12:00:00,2021-03-29 07:30:00,1.17836,1.17937,1.17628,1.17751,14262,0,10,16200.0
2021-03-29 16:30:00,2021-03-29 12:30:00,1.17751,1.17925,1.17649,1.17778,15947,0,9,14400.0
2021-03-29 20:00:00,2021-03-29 17:00:00,1.17777,1.17854,1.17608,1.17739,13112,0,7,10800.0
2021-03-30 05:30:00,2021-03-29 20:30:00,1.17737,1.1777,1.17622,1.1764999999999999,13064,0,19,32400.0
2021-03-30 11:00:00,2021-03-30 06:00:00,1.17651,1.17707,1.17332,1.17382,13121,0,11,18000.0
2021-03-30 15:30:00,2021-03-30 11:30:00,1.17382,1.17497,1.17276,1.17312,14867,0,9,14400.0
2021-03-30 18:30:00,2021-03-30 16:00:00,1.17312,1.17376,1.17114,1.17239,13935,0,6,9000.0
2021-03-31 04:00:00,2021-03-30 19:00:00,1.17239,1.17262,1.17138,1.17164,13109,0,19,32400.0
2021-03-31 10:30:00,2021-03-31 04:30:00,1.17164,1.17378,1.17041,1.17314,13775,0,13,21600.0
2021-03-31 15:00:00,2021-03-31 11:00:00,1.17314,1.17481,1.17212,1.17281,13648,0,9,14400.0
2021-03-31 18:00:00,2021-03-31 15:30:00,1.17281,1.17598,1.17212,1.17365,14804,0,6,9000.0
2021-04-01 00:30:00,2021-03-31 18:30:00,1.17365,1.17551,1.17196,1.1727400000000001,13361,0,13,21600.0
2021-04-01 09:00:00,2021-04-01 01:00:00,1.1727400000000001,1.17327,1.17124,1.17228,14267,0,17,28800.0
2021-04-01 13:00:00,2021-04-01 09:30:00,1.17228,1.17503,1.17187,1.17469,13547,0,8,12600.0
2021-04-01 17:00:00,2021-04-01 13:30:00,1.17469,1.17632,1.1733,1.17447,14884,0,8,12600.0
2021-04-02 03:30:00,2021-04-01 17:30:00,1.17446,1.17838,1.17417,1.17714,13172,0,21,36000.0
2021-04-02 17:30:00,2021-04-02 04:00:00,1.17713,1.17864,1.17488,1.17574,13265,0,28,48600.0
2021-04-05 02:00:00,2021-04-02 18:00:00,1.17575,1.17668,1.17511,1.17634,13593,0,17,201600.0
2021-04-05 14:00:00,2021-04-05 02:30:00,1.17635,1.17717,1.17382,1.17566,13390,0,24,41400.0
2021-04-05 19:00:00,2021-04-05 14:30:00,1.17567,1.18158,1.17556,1.18157,13738,0,10,16200.0
2021-04-06 06:00:00,2021-04-05 19:30:00,1.18157,1.18217,1.18017,1.18021,13605,0,22,37800.0
2021-04-06 11:30:00,2021-04-06 06:30:00,1.18023,1.18209,1.17951,1.18136,13275,0,11,18000.0
2021-04-06 16:00:00,2021-04-06 12:00:00,1.18137,1.18346,1.18023,1.1833,14656,0,9,14400.0
2021-04-06 21:00:00,2021-04-06 16:30:00,1.1833,1.18695,1.1832799999999999,1.18656,13732,0,10,16200.0
2021-04-07 05:30:00,2021-04-06 21:30:00,1.1865700000000001,1.1877900000000001,1.18653,1.18672,13360,0,17,28800.0
2021-04-07 11:00:00,2021-04-07 06:00:00,1.1867,1.18818,1.18639,1.18675,14725,0,11,18000.0
2021-04-07 15:00:00,2021-04-07 11:30:00,1.18675,1.18984,1.18672,1.18815,13880,0,8,12600.0
2021-04-07 18:00:00,2021-04-07 15:30:00,1.18815,1.19147,1.18767,1.18926,14408,0,6,9000.0
2021-04-08 01:30:00,2021-04-07 18:30:00,1.18927,1.18939,1.18609,1.18699,13291,0,15,25200.0
2021-04-08 10:30:00,2021-04-08 02:00:00,1.18699,1.18929,1.18605,1.18838,14446,0,18,30600.0
2021-04-08 15:00:00,2021-04-08 11:00:00,1.18835,1.18845,1.18618,1.18783,13160,0,9,14400.0
2021-04-08 18:00:00,2021-04-08 15:30:00,1.18783,1.19102,1.1877900000000001,1.19021,14053,0,6,9000.0
2021-04-09 03:30:00,2021-04-08 18:30:00,1.19024,1.19273,1.19002,1.19193,13844,0,19,32400.0
2021-04-09 10:30:00,2021-04-09 04:00:00,1.19193,1.19201,1.18845,1.18987,14705,0,14,23400.0
2021-04-09 15:00:00,2021-04-09 11:00:00,1.18984,1.19004,1.18743,1.18794,13200,0,9,14400.0
2021-04-09 18:00:00,2021-04-09 15:30:00,1.18794,1.18983,1.18672,1.18848,13539,0,6,9000.0
2021-04-12 04:00:00,2021-04-09 18:30:00,1.18847,1.19105,1.18844,1.18918,13212,0,20,207000.0
2021-04-12 10:00:00,2021-04-12 04:30:00,1.18919,1.18941,1.18744,1.18748,13805,0,12,19800.0
2021-04-12 14:30:00,2021-04-12 10:30:00,1.18749,1.1918199999999999,1.18712,1.19064,13773,0,9,14400.0
2021-04-12 19:00:00,2021-04-12 15:00:00,1.1907,1.1918,1.19028,1.19131,14088,0,9,14400.0
2021-04-13 04:30:00,2021-04-12 19:30:00,1.19133,1.1919,1.18973,1.18995,13108,0,19,32400.0
2021-04-13 10:30:00,2021-04-13 05:00:00,1.18995,1.19088,1.18829,1.19036,13648,0,12,19800.0
2021-04-13 14:30:00,2021-04-13 11:00:00,1.19038,1.19045,1.18849,1.18961,13740,0,8,12600.0
2021-04-13 16:30:00,2021-04-13 15:00:00,1.1896,1.19429,1.18775,1.19354,13844,0,4,5400.0
2021-04-13 21:30:00,2021-04-13 17:00:00,1.19354,1.1948,1.19237,1.19465,13514,0,10,16200.0
2021-04-14 07:30:00,2021-04-13 22:00:00,1.19465,1.19641,1.19441,1.19628,13494,0,20,34200.0
2021-04-14 13:00:00,2021-04-14 08:00:00,1.19628,1.1974,1.19514,1.19592,13817,0,11,18000.0
2021-04-14 18:00:00,2021-04-14 13:30:00,1.19592,1.1975,1.19509,1.19748,14017,0,10,16200.0
2021-04-15 04:30:00,2021-04-14 18:30:00,1.19748,1.19897,1.19697,1.19741,13079,0,21,36000.0
2021-04-15 12:30:00,2021-04-15 05:00:00,1.19741,1.19933,1.19698,1.19787,13883,0,16,27000.0
2021-04-15 17:00:00,2021-04-15 13:00:00,1.19787,1.1984,1.19561,1.1978900000000001,14111,0,9,14400.0
2021-04-16 03:00:00,2021-04-15 17:30:00,1.1978900000000001,1.19792,1.19571,1.19626,13527,0,20,34200.0
2021-04-16 10:30:00,2021-04-16 03:30:00,1.19626,1.1988699999999999,1.19504,1.19876,13512,0,15,25200.0
2021-04-16 16:00:00,2021-04-16 11:00:00,1.19876,1.19949,1.19692,1.1984,13551,0,11,18000.0
2021-04-19 03:30:00,2021-04-16 16:30:00,1.1984,1.19937,1.19607,1.19614,13722,0,23,212400.0
2021-04-19 10:30:00,2021-04-19 04:00:00,1.19614,1.2021,1.1942599999999999,1.20198,13971,0,14,23400.0
2021-04-19 14:30:00,2021-04-19 11:00:00,1.20198,1.20481,1.20133,1.20373,13294,0,8,12600.0
2021-04-19 19:30:00,2021-04-19 15:00:00,1.20374,1.20407,1.20153,1.2038,13227,0,10,16200.0
2021-04-20 08:00:00,2021-04-19 20:00:00,1.20381,1.20717,1.20324,1.206,13511,0,25,43200.0
2021-04-20 12:30:00,2021-04-20 08:30:00,1.206,1.20798,1.20483,1.2058,14066,0,9,14400.0
2021-04-20 17:30:00,2021-04-20 13:00:00,1.20579,1.206,1.20263,1.20487,14396,0,10,16200.0
2021-04-21 04:30:00,2021-04-20 18:00:00,1.20487,1.20504,1.20224,1.20369,14126,0,22,37800.0
2021-04-21 12:30:00,2021-04-21 05:00:00,1.20369,1.2038,1.20008,1.2006999999999999,14144,0,16,27000.0
2021-04-21 17:30:00,2021-04-21 13:00:00,1.20069,1.20319,1.19984,1.2028,14311,0,10,16200.0
2021-04-22 06:00:00,2021-04-21 18:00:00,1.20281,1.20468,1.20256,1.20444,13748,0,25,43200.0
2021-04-22 13:00:00,2021-04-22 06:30:00,1.20443,1.20556,1.20222,1.20508,13534,0,14,23400.0
2021-04-22 17:00:00,2021-04-22 13:30:00,1.20508,1.2069,1.20026,1.20055,15215,0,8,12600.0
2021-04-22 22:00:00,2021-04-22 17:30:00,1.20056,1.20249,1.19937,1.2010399999999999,13556,0,10,16200.0
2021-04-23 10:00:00,2021-04-22 22:30:00,1.2010399999999999,1.20507,1.20093,1.20497,14311,0,24,41400.0
2021-04-23 16:00:00,2021-04-23 10:30:00,1.20501,1.20756,1.20442,1.20651,13840,0,12,19800.0
2021-04-23 22:00:00,2021-04-23 16:30:00,1.20652,1.20973,1.20464,1.20971,13528,0,12,19800.0
2021-04-26 09:00:00,2021-04-23 22:30:00,1.20971,1.2117,1.2088700000000001,1.21123,13687,0,22,210600.0
2021-04-26 14:30:00,2021-04-26 09:30:00,1.21125,1.21128,1.2081,1.20827,13399,0,11,18000.0
2021-04-26 20:00:00,2021-04-26 15:00:00,1.20824,1.2089699999999999,1.20613,1.20852,13120,0,11,18000.0
2021-04-27 09:30:00,2021-04-26 20:30:00,1.20851,1.20936,1.20651,1.20698,13902,0,27,46800.0
2021-04-27 15:30:00,2021-04-27 10:00:00,1.20698,1.20928,1.20568,1.20817,13535,0,12,19800.0
2021-04-27 22:00:00,2021-04-27 16:00:00,1.20817,1.20903,1.20694,1.20868,13555,0,13,21600.0
2021-04-28 10:30:00,2021-04-27 22:30:00,1.20869,1.2093,1.20563,1.20732,14322,0,25,43200.0
2021-04-28 16:30:00,2021-04-28 11:00:00,1.20733,1.20797,1.2057,1.20717,14194,0,12,19800.0
2021-04-28 21:00:00,2021-04-28 17:00:00,1.20718,1.2106,1.20656,1.21023,13983,0,9,14400.0
2021-04-29 04:30:00,2021-04-28 21:30:00,1.21023,1.21502,1.20988,1.21469,13291,0,15,25200.0
2021-04-29 12:00:00,2021-04-29 05:00:00,1.21473,1.21487,1.21112,1.21152,13530,0,15,25200.0
2021-04-29 16:30:00,2021-04-29 12:30:00,1.21152,1.2135799999999999,1.21021,1.21063,14184,0,9,14400.0
2021-04-29 22:30:00,2021-04-29 17:00:00,1.21065,1.21293,1.21023,1.2128700000000001,13497,0,12,19800.0
2021-04-30 10:30:00,2021-04-29 23:00:00,1.21286,1.21286,1.20998,1.21021,13705,0,24,41400.0
2021-04-30 16:30:00,2021-04-30 11:00:00,1.21021,1.21041,1.2068,1.20749,14710,0,12,19800.0
2021-04-30 19:30:00,2021-04-30 17:00:00,1.2075,1.20797,1.2024,1.20267,13233,0,6,9000.0
2021-05-03 08:30:00,2021-04-30 20:00:00,1.20267,1.20355,1.20163,1.20219,13443,0,26,217800.0
2021-05-03 15:00:00,2021-05-03 09:00:00,1.20219,1.20577,1.20129,1.20516,13799,0,13,21600.0
2021-05-03 20:30:00,2021-05-03 15:30:00,1.20516,1.20759,1.20421,1.20607,13329,0,11,18000.0
2021-05-04 10:00:00,2021-05-03 21:00:00,1.20607,1.20673,1.20132,1.20185,13200,0,27,46800.0
2021-05-04 15:00:00,2021-05-04 10:30:00,1.20185,1.20249,1.19992,1.20215,13810,0,10,16200.0
2021-05-04 18:00:00,2021-05-04 15:30:00,1.20215,1.20356,1.20015,1.20169,14028,0,6,9000.0
2021-05-05 01:30:00,2021-05-04 18:30:00,1.20167,1.20245,1.20078,1.2016,13326,0,15,25200.0
2021-05-05 11:00:00,2021-05-05 02:00:00,1.20161,1.20268,1.1985999999999999,1.19888,13361,0,19,32400.0
2021-05-05 16:30:00,2021-05-05 11:30:00,1.19889,1.20197,1.1988,1.1998199999999999,14837,0,11,18000.0
2021-05-06 03:00:00,2021-05-05 17:00:00,1.1998199999999999,1.2012,1.19912,1.20056,13498,0,21,36000.0
2021-05-06 11:00:00,2021-05-06 03:30:00,1.20056,1.20342,1.19931,1.20324,14035,0,16,27000.0
2021-05-06 16:00:00,2021-05-06 11:30:00,1.20324,1.20606,1.20324,1.20535,13513,0,10,16200.0
2021-05-06 21:30:00,2021-05-06 16:30:00,1.20535,1.20716,1.20442,1.20549,13332,0,11,18000.0
2021-05-07 09:30:00,2021-05-06 22:00:00,1.20549,1.20698,1.2053,1.20579,13095,0,24,41400.0
2021-05-07 15:00:00,2021-05-07 10:00:00,1.20579,1.20906,1.20567,1.20621,13498,0,11,18000.0
2021-05-07 16:30:00,2021-05-07 15:30:00,1.20623,1.21462,1.2061600000000001,1.21209,16720,0,3,3600.0
2021-05-07 21:00:00,2021-05-07 17:00:00,1.21211,1.21652,1.21179,1.2158,13739,0,9,14400.0
2021-05-10 07:30:00,2021-05-07 21:30:00,1.21579,1.21769,1.21508,1.21517,13279,0,21,208800.0
2021-05-10 12:30:00,2021-05-10 08:00:00,1.21517,1.21754,1.21367,1.21644,13954,0,10,16200.0
2021-05-10 17:00:00,2021-05-10 13:00:00,1.21645,1.21783,1.21554,1.21661,14700,0,9,14400.0
2021-05-11 00:00:00,2021-05-10 17:30:00,1.2166,1.21729,1.2127,1.21299,13191,0,14,23400.0
2021-05-11 09:00:00,2021-05-11 00:30:00,1.2129,1.21493,1.2126000000000001,1.21357,13474,0,18,30600.0
2021-05-11 13:30:00,2021-05-11 09:30:00,1.21357,1.21692,1.2123,1.21612,13572,0,9,14400.0
2021-05-11 17:00:00,2021-05-11 14:00:00,1.21612,1.21817,1.21482,1.21707,14501,0,7,10800.0
2021-05-11 22:00:00,2021-05-11 17:30:00,1.2171,1.2172,1.21462,1.2155,13690,0,10,16200.0
2021-05-12 08:30:00,2021-05-11 22:30:00,1.2155,1.2155,1.21152,1.21222,13055,0,21,36000.0
2021-05-12 14:00:00,2021-05-12 09:00:00,1.21222,1.21439,1.21203,1.21254,14152,0,11,18000.0
2021-05-12 16:00:00,2021-05-12 14:30:00,1.21254,1.21521,1.20719,1.20941,14625,0,4,5400.0
2021-05-12 18:00:00,2021-05-12 16:30:00,1.20941,1.21106,1.20658,1.20781,13403,0,4,5400.0
2021-05-12 22:00:00,2021-05-12 18:30:00,1.2078,1.20828,1.20656,1.20778,13769,0,8,12600.0
2021-05-13 07:30:00,2021-05-12 22:30:00,1.20778,1.20889,1.20678,1.20778,13247,0,19,32400.0
2021-05-13 11:30:00,2021-05-13 08:00:00,1.20781,1.21061,1.20515,1.20623,15414,0,8,12600.0
2021-05-13 15:30:00,2021-05-13 12:00:00,1.20624,1.20941,1.206,1.20816,14340,0,8,12600.0
2021-05-13 19:00:00,2021-05-13 16:00:00,1.20815,1.21002,1.20642,1.2083599999999999,14441,0,7,10800.0
2021-05-14 03:00:00,2021-05-13 19:30:00,1.2083599999999999,1.20907,1.20622,1.20717,13196,0,16,27000.0
2021-05-14 10:30:00,2021-05-14 03:30:00,1.20717,1.21179,1.20711,1.21153,14470,0,15,25200.0
2021-05-14 15:30:00,2021-05-14 11:00:00,1.2115,1.21377,1.21031,1.21292,15757,0,10,16200.0
2021-05-14 20:00:00,2021-05-14 16:00:00,1.21295,1.21476,1.21241,1.21365,13483,0,9,14400.0
2021-05-17 07:30:00,2021-05-14 20:30:00,1.21365,1.21513,1.2129,1.21296,13376,0,23,212400.0
2021-05-17 13:00:00,2021-05-17 08:00:00,1.21296,1.21668,1.2126000000000001,1.21647,13136,0,11,18000.0
2021-05-17 17:30:00,2021-05-17 13:30:00,1.2165,1.2168700000000001,1.21347,1.2144300000000001,14704,0,9,14400.0
2021-05-18 04:00:00,2021-05-17 18:00:00,1.21444,1.21657,1.21423,1.21657,13390,0,21,36000.0
2021-05-18 11:00:00,2021-05-18 04:30:00,1.21657,1.22137,1.21623,1.22128,14243,0,14,23400.0
2021-05-18 16:00:00,2021-05-18 11:30:00,1.2213,1.22339,1.22066,1.22156,14304,0,10,16200.0
2021-05-18 21:00:00,2021-05-18 16:30:00,1.22157,1.22292,1.2198,1.22273,13523,0,10,16200.0
2021-05-19 08:30:00,2021-05-18 21:30:00,1.22273,1.22426,1.22173,1.22395,13387,0,23,39600.0
2021-05-19 12:30:00,2021-05-19 09:00:00,1.22394,1.22452,1.22048,1.22109,14608,0,8,12600.0
2021-05-19 16:00:00,2021-05-19 13:00:00,1.22109,1.2217500000000001,1.21889,1.22154,14563,0,7,10800.0
2021-05-19 18:30:00,2021-05-19 16:30:00,1.22152,1.22387,1.22118,1.22159,14339,0,5,7200.0
2021-05-19 21:30:00,2021-05-19 19:00:00,1.2215799999999999,1.2221,1.2168700000000001,1.21712,15019,0,6,9000.0
2021-05-20 04:30:00,2021-05-19 22:00:00,1.21709,1.2185,1.21599,1.2181,13388,0,14,23400.0
2021-05-20 11:00:00,2021-05-20 05:00:00,1.21811,1.22047,1.21726,1.21995,14274,0,13,21600.0
2021-05-20 15:30:00,2021-05-20 11:30:00,1.21995,1.22081,1.21811,1.22,13853,0,9,14400.0
2021-05-20 19:30:00,2021-05-20 16:00:00,1.22,1.22263,1.21973,1.22182,13980,0,8,12600.0
2021-05-21 05:00:00,2021-05-20 20:00:00,1.22183,1.2239200000000001,1.22121,1.22291,13279,0,19,32400.0
2021-05-21 11:00:00,2021-05-21 05:30:00,1.22291,1.22398,1.22098,1.22201,13801,0,12,19800.0
2021-05-21 15:00:00,2021-05-21 11:30:00,1.22203,1.2238,1.21784,1.21923,14898,0,8,12600.0
2021-05-21 18:00:00,2021-05-21 15:30:00,1.2192,1.22103,1.21707,1.21856,13653,0,6,9000.0
2021-05-24 03:00:00,2021-05-21 18:30:00,1.21856,1.21885,1.2161,1.21834,13688,0,18,203400.0
2021-05-24 09:00:00,2021-05-24 03:30:00,1.21834,1.21925,1.21751,1.21874,13092,0,12,19800.0
2021-05-24 13:00:00,2021-05-24 09:30:00,1.21875,1.22181,1.21747,1.22132,14608,0,8,12600.0
2021-05-24 17:00:00,2021-05-24 13:30:00,1.22133,1.223,1.22036,1.22267,13344,0,8,12600.0
2021-05-25 02:00:00,2021-05-24 17:30:00,1.22267,1.22291,1.22048,1.22131,13281,0,18,30600.0
2021-05-25 09:00:00,2021-05-25 02:30:00,1.22131,1.22381,1.22117,1.223,13535,0,14,23400.0
2021-05-25 12:00:00,2021-05-25 09:30:00,1.22301,1.22622,1.22289,1.22588,13689,0,6,9000.0
2021-05-25 16:30:00,2021-05-25 12:30:00,1.22587,1.22664,1.22408,1.22477,14979,0,9,14400.0
2021-05-25 20:30:00,2021-05-25 17:00:00,1.22477,1.22541,1.22268,1.22477,13155,0,8,12600.0
2021-05-26 05:30:00,2021-05-25 21:00:00,1.22478,1.2257,1.2242,1.22499,13500,0,18,30600.0
2021-05-26 11:30:00,2021-05-26 06:00:00,1.22498,1.2263,1.22324,1.22409,14057,0,12,19800.0
2021-05-26 16:00:00,2021-05-26 12:00:00,1.22409,1.2247,1.22169,1.22243,14103,0,9,14400.0
2021-05-26 19:30:00,2021-05-26 16:30:00,1.22241,1.22399,1.21958,1.21999,13863,0,7,10800.0
2021-05-27 04:00:00,2021-05-26 20:00:00,1.21999,1.22021,1.21751,1.21772,13118,0,17,28800.0
2021-05-27 10:00:00,2021-05-27 04:30:00,1.2178,1.22084,1.21779,1.2208,13183,0,12,19800.0
2021-05-27 14:00:00,2021-05-27 10:30:00,1.22075,1.22151,1.21802,1.22038,13281,0,8,12600.0
2021-05-27 17:00:00,2021-05-27 14:30:00,1.22037,1.22117,1.21798,1.22031,13538,0,6,9000.0
2021-05-27 22:30:00,2021-05-27 17:30:00,1.22031,1.22062,1.21853,1.21993,13087,0,11,18000.0
2021-05-28 09:00:00,2021-05-27 23:00:00,1.21993,1.21993,1.21716,1.21784,13679,0,21,36000.0
2021-05-28 13:30:00,2021-05-28 09:30:00,1.21783,1.22006,1.21726,1.21777,13965,0,9,14400.0
2021-05-28 16:30:00,2021-05-28 14:00:00,1.21778,1.21816,1.21327,1.21644,15554,0,6,9000.0
2021-05-28 20:30:00,2021-05-28 17:00:00,1.21644,1.2205,1.2163,1.22017,13651,0,8,12600.0
