time,start_time,open,high,low,close,tick_volume,real_volume,num_time_bars,duration_seconds,raw_log_return,volatility_sigma,norm_return,norm_open,norm_high,norm_low,norm_close,norm_range,norm_body,norm_price_index,ffd_norm_price_index,ffd_d_star
2021-02-24 16:30:00,2021-02-24 15:00:00,1.21557,1.21576,1.21233,1.21322,13808,0,4,5400.0,-0.0019515736119386,0.0014191500511596,-1.3751707300745677,0.0,0.1101400604508582,-1.8781778729524192,-1.3622586424191807,1.9883179334032772,-1.3622586424191807,99.67566437329803,,0.34
2021-02-24 19:00:00,2021-02-24 17:00:00,1.21322,1.21463,1.21092,1.21448,13599,0,5,7200.0,0.0010380196178571,0.0014078608411204,0.7373027131226049,0.0,0.8255052168196835,-1.3465687933936643,0.7376855129026488,2.172074010213348,0.7376855129026488,99.7920934018894,,0.34
2021-02-25 02:00:00,2021-02-24 19:30:00,1.21448,1.21743,1.21391,1.2164,13659,0,14,23400.0,0.0015796751787498,0.0013783501176631,1.1460623527409828,0.0,1.7622685919050949,-0.3405061347070609,1.1469680326975034,2.102774726612156,1.1469680326975034,99.97307052846152,,0.34
2021-02-25 09:00:00,2021-02-25 02:30:00,1.2164,1.21829,1.2156,1.21687,14342,0,14,23400.0,0.0003863114293484,0.0013681603375901,0.2823583016803754,0.0,1.135660175290398,-0.4807027196995433,0.2824128478236284,1.6163628949899411,0.2824128478236284,100.0176583242125,,0.34
2021-02-25 12:00:00,2021-02-25 09:30:00,1.21688,1.22312,1.21675,1.22286,14099,0,6,9000.0,0.0049103892937852,0.0016570698915031,2.963296430020122,0.0,3.094539353206484,-0.06446956985845,2.965600213489584,3.1590089230649343,2.965600213489584,100.485598721874,,0.34
2021-02-25 15:00:00,2021-02-25 12:30:00,1.22286,1.22376,1.22195,1.22279,14611,0,6,9000.0,-5.7244495344082805e-05,0.0016259479226294,-0.0352068442951787,0.0,0.4526464707691652,-0.4576758759999672,-0.0352058366153906,0.9103223467691324,-0.0352058366153906,100.4800391347355,,0.34
2021-02-25 17:00:00,2021-02-25 15:30:00,1.2228,1.22432,1.22089,1.22286,15601,0,4,5400.0,5.724449534411579e-05,0.0016110694059778,0.0355319858546816,0.0,0.7715674669155683,-0.9695354354002912,0.0304566105362239,1.7411029023158593,0.0304566105362239,100.48565006566436,,0.34
2021-02-25 19:00:00,2021-02-25 17:30:00,1.22285,1.22385,1.22163,1.22311,13828,0,4,5400.0,0.000204417879917,0.0016071965753635,0.1271890962502751,0.0,0.5088125488363745,-0.6207513095803068,0.1322912626974053,1.1295638584166812,0.1322912626974053,100.50573476447296,,0.34
2021-02-25 20:30:00,2021-02-25 19:30:00,1.22313,1.22326,1.21604,1.218,15095,0,3,3600.0,-0.0041866261364179,0.0018731328561004,-2.235093000895746,0.0,0.056741675036662,-3.094603661615766,-2.2391137918320214,3.151345336652428,-2.2391137918320214,100.15278650824924,,0.34
2021-02-25 23:00:00,2021-02-25 21:00:00,1.21797,1.2193,1.21627,1.21702,13786,0,5,7200.0,-0.0008049215636107,0.0017794438439731,-0.4523444593865286,0.0,0.6136641640975526,-0.7843827661397136,-0.4383315457839515,1.3980469302372662,-0.4383315457839515,100.081355839329,,0.34
2021-02-26 03:00:00,2021-02-25 23:30:00,1.21701,1.21828,1.21371,1.21536,15780,0,8,12600.0,-0.0013649185223652,0.0017973298071921,-0.7594146143370096,0.0,0.5806063714798663,-1.5086622251049755,-0.7543311125524879,2.089268596584842,-0.7543311125524879,99.96143507371715,,0.34
2021-02-26 06:30:00,2021-02-26 03:30:00,1.21537,1.21826,1.2145,1.21549,13548,0,7,10800.0,0.0001069584714185,0.0017946123108256,0.0595997646808274,0.0,1.3250085724038403,-0.3988780131458833,0.0550176569855829,1.7238865855497238,0.0550176569855829,99.97084659843092,,0.34
2021-02-26 09:30:00,2021-02-26 07:00:00,1.21549,1.21597,1.2129,1.21347,14589,0,6,9000.0,-0.0016632636730822,0.0018013828938539,-0.9233260062350434,0.0,0.2192218371036465,-1.1828844960382785,-0.922558564477736,1.402106333141925,-0.922558564477736,99.8250422387483,,0.34
2021-02-26 12:00:00,2021-02-26 10:00:00,1.21346,1.21594,1.21148,1.21237,15461,0,5,7200.0,-0.000906902413509,0.0017602599309446,-0.5152093719603642,0.0,1.161045962743867,-0.9269641154165036,-0.5102984271737245,2.0880100781603708,-0.5102984271737245,99.74368443871462,,0.34
2021-02-26 14:30:00,2021-02-26 12:30:00,1.21237,1.21284,1.20927,1.21146,15674,0,5,7200.0,-0.0007508777783558,0.0017653036940416,-0.4253533150642756,0.0,0.2196055171427866,-1.4484619215801176,-0.4251936608509384,1.6680674387229044,-0.4251936608509384,99.67651599839884,,0.34
2021-02-26 16:30:00,2021-02-26 15:00:00,1.21146,1.21379,1.21056,1.21246,15590,0,4,5400.0,0.000825109786407,0.0017717763132573,0.465696363718812,0.0,1.085520302591467,-0.4192996876962389,0.4658885418848133,1.504819990287706,0.4658885418848133,99.75005509473102,,0.34
2021-02-26 18:00:00,2021-02-26 17:00:00,1.21249,1.21412,1.20911,1.20918,17780,0,3,3600.0,-0.0027089096692921,0.0018579127294598,-1.4580392428226336,0.0,0.7235759586223521,-1.500421312971556,-1.469347498797584,2.223997271593908,-1.469347498797584,99.51981303855986,,0.34
2021-02-26 20:30:00,2021-02-26 18:30:00,1.2092,1.21059,1.2072,1.20831,13657,0,5,7200.0,-0.0007197548180619,0.0018607588384809,-0.3868071472655278,0.0,0.6177696541092433,-0.888877200157184,-0.395550354069972,1.5066468542664273,-0.395550354069972,99.45873150500957,,0.34
2021-03-01 02:00:00,2021-02-26 21:00:00,1.2083,1.20948,1.20622,1.20935,14756,0,11,190800.0,0.0008603360804651,0.0018397598024626,0.4676350028484958,0.0,0.5308185682348041,-0.9356801880747024,0.4723385564800478,1.4664987563095064,0.4723385564800478,99.53257673594108,,0.34
2021-03-01 07:30:00,2021-03-01 02:30:00,1.20936,1.21012,1.20747,1.20847,14077,0,11,18000.0,-0.0007279284966274,0.0018349753009503,-0.3966966183416623,0.0,0.3424741285533902,-0.8516790828497495,-0.4010552294901307,1.1941532114031397,-0.4010552294901307,99.46993353512688,,0.34
2021-03-01 11:00:00,2021-03-01 08:00:00,1.20847,1.20929,1.20363,1.20383,13367,0,7,10800.0,-0.0038469557868467,0.0019691425311718,-1.9536197740634555,0.0,0.3445885370174411,-2.033912828249161,-1.949866843610775,2.3785013652666023,-1.949866843610775,99.16143331061562,,0.34
2021-03-01 15:00:00,2021-03-01 11:30:00,1.20383,1.20559,1.20282,1.20404,15244,0,8,12600.0,0.0001744280218886,0.0019455425138332,0.0896552096129381,0.0,0.7514615785433438,-0.4312364740504265,0.089663029258032,1.1826980525937705,0.089663029258032,99.17559095411482,,0.34
2021-03-01 17:00:00,2021-03-01 15:30:00,1.20407,1.20691,1.20278,1.20406,13682,0,4,5400.0,1.6610605872204327e-05,0.001891126929503,0.0087834431486677,0.0,1.2472282098679108,-0.5665226727921295,-0.0043916486263243,1.8137508826600404,-0.0043916486263243,99.1769779661728,,0.34
2021-03-01 20:00:00,2021-03-01 17:30:00,1.20406,1.20611,1.20328,1.20404,13606,0,6,9000.0,-1.6610605872138763e-05,0.0018832075513226,-0.0088203798144673,0.0,0.9040814222971012,-0.3439919558008315,-0.0088203065589555,1.2480733780979325,-0.0088203065589555,99.17558512136792,,0.34
2021-03-02 03:00:00,2021-03-01 20:30:00,1.20404,1.20514,1.20307,1.20342,13972,0,14,23400.0,-0.00051506568226,0.0013824818885244,-0.3725659529686522,0.0,0.6608339090620112,-0.5827353561727602,-0.3724700214713203,1.2435692652347714,-0.3724700214713203,99.11675244488605,,0.34
2021-03-02 07:00:00,2021-03-02 03:30:00,1.20342,1.20359,1.20153,1.20195,14116,0,8,12600.0,-0.0012222653338211,0.001374001607997,-0.8895661596807701,0.0,0.1028121533933007,-1.143029234784288,-0.8890227381654975,1.2458413881775885,-0.8890227381654975,98.97627917387264,,0.34
2021-03-02 10:30:00,2021-03-02 07:30:00,1.20195,1.20269,1.19992,1.20022,15140,0,7,10800.0,-0.001440364586266,0.0013621690367835,-1.0574051731987473,0.0,0.4519748962512352,-1.2398770802568146,-1.0566440142090276,1.69185197650805,-1.0566440142090276,98.80930208976343,,0.34
2021-03-02 14:00:00,2021-03-02 11:00:00,1.20022,1.2037,1.19915,1.20269,14048,0,7,10800.0,0.002055841350655,0.0014996094605459,1.37091783210451,0.0,1.933482354620586,-0.5944902642081363,1.3723279930784174,2.527972618828722,1.3723279930784174,99.0257866199702,,0.34
2021-03-02 17:30:00,2021-03-02 14:30:00,1.20271,1.20637,1.20198,1.20622,15820,0,7,10800.0,0.0029307882210212,0.0015085629318495,1.9427682857273516,0.0,2.0172360988377167,-0.4023449049593791,1.934562488229684,2.4195810037970955,1.934562488229684,99.33257326304027,,0.34
2021-03-02 23:00:00,2021-03-02 18:00:00,1.20622,1.20944,1.2059,1.2088,13352,0,11,18000.0,0.0021366290809305,0.00161543418154,1.3226345618696602,0.0,1.6524947125298042,-0.1642230770216456,1.3240485584866266,1.8167177895514497,1.3240485584866266,99.54143328007136,,0.34
2021-03-03 09:00:00,2021-03-02 23:30:00,1.2088,1.20959,1.20791,1.20937,13112,0,20,34200.0,0.0004714308841451,0.0016062063035166,0.293505811247928,0.0,0.4068846574012086,-0.4583890444141385,0.2935750059730601,0.8652737018153471,0.2935750059730601,99.58778140260137,,0.34
2021-03-03 12:30:00,2021-03-03 09:30:00,1.20938,1.21132,1.2074,1.20833,14623,0,7,10800.0,-0.0008603218465043,0.0016095454817765,-0.5345122932188012,0.0,0.9966339895545276,-1.0171831439782382,-0.5394153036248561,2.0138171335327657,-0.5394153036248561,99.50337543750456,,0.34
2021-03-03 16:00:00,2021-03-03 13:00:00,1.20834,1.20846,1.20429,1.20545,15240,0,7,10800.0,-0.0023862998008619,0.0016495097359936,-1.446672152816637,0.0,0.0602056445891416,-2.0319405048814434,-1.4499526071870754,2.0921461494705853,-1.4499526071870754,99.2749283825232,,0.34
2021-03-03 18:00:00,2021-03-03 16:30:00,1.20543,1.20802,1.20468,1.20783,14635,0,4,5400.0,0.001972419919449,0.0017207634625329,1.14624697838811,0.0,1.248638128326941,-0.3615747475850223,1.1570391922720071,1.6102128759119632,1.1570391922720071,99.4559346637212,,0.34
2021-03-03 22:30:00,2021-03-03 18:30:00,1.20784,1.20806,1.20615,1.20623,13394,0,9,14400.0,-0.0013255679098978,0.0017354007640168,-0.7638396486755042,0.0,0.1049575026236133,-0.8062644519727024,-0.7680980873823456,0.9112219545963156,-0.7680980873823456,99.33531513159144,,0.34
2021-03-04 06:00:00,2021-03-03 23:00:00,1.20624,1.20665,1.20434,1.20495,14159,0,15,25200.0,-0.0010617209169287,0.001727072531982,-0.6147517821444848,0.0,0.1968065524637016,-0.9120303650756488,-0.6192206162882059,1.1088369175393504,-0.6192206162882059,99.23823837933487,,0.34
2021-03-04 10:30:00,2021-03-04 06:30:00,1.20496,1.20623,1.20364,1.20406,13311,0,9,14400.0,-0.0007388927737885,0.0016369188097041,-0.4513924388969115,0.0,0.6438785413486711,-0.6692280902207218,-0.4562918796960132,1.313106631569393,-0.4562918796960132,99.16695804598078,,0.34
2021-03-04 14:30:00,2021-03-04 11:00:00,1.20407,1.20491,1.20267,1.20324,14694,0,8,12600.0,-0.0006812611903082,0.001636313092371,-0.4163391428477078,0.0,0.4263449713561167,-0.7105749522602697,-0.4212694359827961,1.1369199236163865,-0.4212694359827961,99.10121305263738,,0.34
2021-03-04 17:30:00,2021-03-04 15:00:00,1.20323,1.20444,1.20225,1.20399,14358,0,6,9000.0,0.0006231228625995,0.0016289880277042,0.3825214501285865,0.0,0.6173320520730281,-0.4999879430013133,0.3877457517153597,1.1173199950743415,0.3877457517153597,99.16161782270152,,0.34
2021-03-04 19:30:00,2021-03-04 18:00:00,1.20398,1.20536,1.19901,1.1994,15753,0,4,5400.0,-0.0038196094520244,0.0018155284873381,-2.103855422078545,0.0,0.6313304637345716,-2.273704641131198,-2.095285162249629,2.905035104865769,-2.095285162249629,98.8293935697188,,0.34
2021-03-04 21:00:00,2021-03-04 20:00:00,1.1994,1.2,1.19655,1.19746,13138,0,3,3600.0,-0.0016187849299848,0.0016524068235506,-0.9796527749180076,0.0,0.3027402924829032,-1.4380163892939584,-0.9788602790281882,1.7407566817768616,-0.9788602790281882,98.67469453103296,,0.34
2021-03-05 02:00:00,2021-03-04 21:30:00,1.19746,1.19768,1.19605,1.19642,13559,0,10,16200.0,-0.0008688823712378,0.0016542623861055,-0.5252385465182221,0.0,0.1110598980903141,-0.7117929832147976,-0.5250104273357348,0.8228528813051116,-0.5250104273357348,98.59175300286353,,0.34
2021-03-05 08:30:00,2021-03-05 02:30:00,1.19643,1.19668,1.19515,1.19533,13513,0,13,21600.0,-0.0009114665625268,0.0016574125010237,-0.54993344261843,0.0,0.1260730049116456,-0.645493785147384,-0.5547212216109947,0.7715667900590297,-0.5547212216109947,98.504911851496,,0.34
2021-03-05 11:00:00,2021-03-05 09:00:00,1.19534,1.19607,1.1914,1.19267,13045,0,5,7200.0,-0.0022278066165481,0.0017060669392841,-1.3058143061390823,0.0,0.3579606930899174,-1.9320070284582085,-1.309253493904378,2.289967721548126,-1.309253493904378,98.29870795657123,,0.34
2021-03-05 14:30:00,2021-03-05 11:30:00,1.19269,1.19433,1.19208,1.19354,14033,0,7,10800.0,0.0007291898353871,0.0017270632129912,0.4222137498512202,0.0,0.7961740831194871,-0.2961379211603213,0.41265120161685,1.0923120042798085,0.41265120161685,98.36538062151357,,0.34
2021-03-05 16:00:00,2021-03-05 15:00:00,1.19354,1.19463,1.18928,1.1941,14884,0,3,3600.0,0.0004690824498403,0.0017267186625726,0.2716611918362512,0.0,0.5288931430860112,-2.067050265638805,0.2717249175487161,2.5959434087248163,0.2717249175487161,98.40827921405707,,0.34
2021-03-05 17:30:00,2021-03-05 16:30:00,1.1941,1.19419,1.19062,1.19067,15481,0,3,3600.0,-0.002876589662906,0.0018035854273279,-1.5949284238605688,0.0,0.0417892997121185,-1.6158529221992723,-1.5926366445815203,1.657642221911391,-1.5926366445815203,98.15642069820218,,0.34
2021-03-05 20:00:00,2021-03-05 18:00:00,1.19067,1.19194,1.19052,1.19106,14571,0,5,7200.0,0.0003274930437,0.0017191823424838,0.1904934896125453,0.0,0.6204265404964299,-0.0732787252554155,0.1905246856642973,0.6937052657518454,0.1905246856642973,98.18650192746368,,0.34
2021-03-08 02:00:00,2021-03-05 20:30:00,1.19107,1.1932,1.19075,1.1925,13517,0,12,192600.0,0.0012082768423634,0.0015762123009722,0.7665698596681038,0.0,1.1345603576818029,-0.1704503823747859,0.7617001462369957,1.305010740056589,0.7617001462369957,98.30755259297744,,0.34
2021-03-08 06:00:00,2021-03-08 02:30:00,1.19249,1.19321,1.18987,1.19039,13944,0,8,12600.0,-0.0017709592565878,0.0014607496432848,-1.2123632990287552,0.0,0.413334790677262,-1.5040793771866292,-1.2055598061419186,1.9174141678638912,-1.2055598061419186,98.1161057439513,,0.34
2021-03-08 10:00:00,2021-03-08 06:30:00,1.19043,1.19146,1.18786,1.18931,15711,0,8,12600.0,-0.0009076775006504,0.0014314511827462,-0.6340960219887392,0.0,0.6044450425493864,-1.5081784071380953,-0.657260628791658,2.1126234496874816,-0.657260628791658,98.01597430192643,,0.34
2021-03-08 13:00:00,2021-03-08 10:30:00,1.1893,1.18934,1.18654,1.18781,13548,0,6,9000.0,-0.0012620315331917,0.0014346205946542,-0.879697069660383,0.0,0.0234439891328998,-1.6176352501685245,-0.8732885951996391,1.6410792393014242,-0.8732885951996391,97.8770594797614,,0.34
2021-03-08 16:00:00,2021-03-08 13:30:00,1.18781,1.18802,1.18566,1.18739,15134,0,6,9000.0,-0.0003536544327867,0.0013918968333451,-0.2540809234667249,0.0,0.1270180001701172,-1.3004223826938466,-0.2540360003402345,1.427440382863964,-0.2540360003402345,97.83693702452516,,0.34
2021-03-08 17:30:00,2021-03-08 16:30:00,1.18737,1.18872,1.18575,1.18579,14527,0,3,3600.0,-0.0013484019268871,0.0012391343908833,-1.0881805370004178,0.0,0.9175490419341736,-1.101058850321008,-1.0738722120416,2.0186078922551816,-1.0738722120416,97.66510013772135,,0.34
2021-03-08 20:30:00,2021-03-08 18:00:00,1.18579,1.18648,1.18457,1.18537,13903,0,6,9000.0,-0.0003542569918455,0.0012414677688717,-0.2853533540927093,0.0,0.4687117688971923,-0.8287367508036352,-0.2853028158503403,1.2974485197008274,-0.2853028158503403,97.62003938691848,,0.34
2021-03-09 02:30:00,2021-03-08 21:00:00,1.18537,1.18587,1.18357,1.18442,14124,0,12,19800.0,-0.0008017588485812,0.0012407401986601,-0.6461939811792217,0.0,0.3399657918551988,-1.2238768506788669,-0.6459350045249533,1.5638426425340657,-0.6459350045249533,97.51799753060732,,0.34
2021-03-09 05:30:00,2021-03-09 03:00:00,1.18442,1.18672,1.18356,1.1865,13306,0,6,9000.0,0.0017545936038531,0.0013718231188322,1.279023206247435,0.0,1.415545997726802,-0.5292911121935581,1.280145945770393,1.94483710992036,1.280145945770393,97.71997078636618,,0.34
2021-03-09 09:30:00,2021-03-09 06:00:00,1.1865,1.18883,1.18512,1.18806,13279,0,8,12600.0,0.0013139278219398,0.0014464208783913,0.9083993750153851,0.0,1.3576677329861373,-0.804112219536966,0.9089964220851646,2.161779952523103,0.9089964220851646,97.86341805018826,,0.34
2021-03-09 12:30:00,2021-03-09 10:00:00,1.18809,1.19098,1.18764,1.19007,14343,0,6,9000.0,0.0016904042071926,0.0015134103117114,1.1169503697123246,0.0,1.6072810099002734,-0.2502686693616825,1.101182145191181,1.857549679261956,1.101182145191181,98.03979804203668,,0.34
2021-03-09 15:30:00,2021-03-09 13:00:00,1.19008,1.19157,1.18823,1.18918,13841,0,6,9000.0,-0.0007481349513599,0.001309644129518,-0.5712505668507321,0.0,0.9559976202152322,-1.1869769110055794,-0.5774482269757258,2.1429745312208115,-0.5774482269757258,97.94959065856048,,0.34
2021-03-09 17:30:00,2021-03-09 16:00:00,1.18919,1.19091,1.1882,1.18858,14570,0,4,5400.0,-0.0005046766811914,0.0012796741036428,-0.3943790686666129,0.0,1.130258591691333,-0.6505558173107608,-0.4008475237975203,1.780814409002094,-0.4008475237975203,97.88731342691004,,0.34
2021-03-09 21:00:00,2021-03-09 18:00:00,1.18858,1.18987,1.18815,1.18961,13548,0,7,10800.0,0.0008662050251677,0.0013028321639675,0.6648630952815089,0.0,0.8330533598945079,-0.2776844532981215,0.6651511323189196,1.1107378131926295,0.6651511323189196,97.99230336245772,,0.34
2021-03-10 03:30:00,2021-03-09 21:30:00,1.18961,1.1905,1.1884,1.18851,13109,0,13,21600.0,-0.0009251005655303,0.0013031805051346,-0.7098790703861739,0.0,0.5740911154527312,-0.7805058985367658,-0.7095508168517095,1.354597013989497,-0.7095508168517095,97.88020485920882,,0.34
2021-03-10 09:30:00,2021-03-10 04:00:00,1.18851,1.18862,1.18687,1.1884,14721,0,12,19800.0,-9.255714358422651e-05,0.0012205812342731,-0.0758303839066854,0.0,0.0758268746932204,-1.1305097681528145,-0.0758268746930673,1.2063366428460347,-0.0758268746930673,97.86823032313453,,0.34
2021-03-10 13:30:00,2021-03-10 10:00:00,1.1884,1.19046,1.18719,1.18911,14167,0,8,12600.0,0.0005972635413569,0.0012157599117592,0.4912676718322849,0.0,1.4257939195908769,-0.837480894517099,0.4914144091792299,2.263274814107976,0.4914144091792299,97.94580743873678,,0.34
2021-03-10 16:00:00,2021-03-10 14:00:00,1.1891,1.19248,1.18819,1.19235,16209,0,5,7200.0,0.0027210215574216,0.0013736452668782,1.9808764482590624,0.0,2.0693012834209257,-0.5571195763056234,1.9897127725201416,2.626420859726549,1.9897127725201416,98.25861182223558,,0.34
2021-03-10 18:00:00,2021-03-10 16:30:00,1.19238,1.19238,1.18861,1.1895,14412,0,4,5400.0,-0.002393098944219,0.0013251117289137,-1.8059601254761248,0.0,0.0,-2.3860204920257595,-1.8227424448366256,2.3860204920257595,-1.8227424448366256,97.97342884468569,,0.34
2021-03-10 21:00:00,2021-03-10 18:30:00,1.1895,1.19223,1.18917,1.19205,14439,0,6,9000.0,0.0021414633112858,0.0014115114223797,1.5171420346535212,0.0,1.6259747748577655,-0.1965464013564055,1.518767646845253,1.822521176214171,1.518767646845253,98.21300394753828,,0.34
2021-03-11 04:00:00,2021-03-10 21:30:00,1.19205,1.19345,1.19158,1.19315,13789,0,14,23400.0,0.0009223545849271,0.0014004773370299,0.6586001504909477,0.0,0.8386050595102296,-0.2815316985498761,0.6589039753294661,1.1201367580601056,0.6589039753294661,98.31700488824691,,0.34
2021-03-11 09:30:00,2021-03-11 04:30:00,1.19315,1.19464,1.19188,1.19383,13458,0,11,18000.0,0.0005697576170687,0.0013387391250402,0.4255927136301772,0.0,0.9328144539959186,-0.7950834607883985,0.4257139790048599,1.727897914784317,0.4257139790048599,98.38421113249584,,0.34
2021-03-11 13:00:00,2021-03-11 10:00:00,1.19382,1.19688,1.19366,1.19633,14330,0,7,10800.0,0.0020919109278758,0.0013820082458619,1.5136747079039432,0.0,1.8546926113932776,-0.0969773914455021,1.521332828299801,1.95167000283878,1.521332828299801,98.62323870245852,,0.34
2021-03-11 15:30:00,2021-03-11 13:30:00,1.19633,1.19736,1.19426,1.19569,15918,0,5,7200.0,-0.0005351125954397,0.0013480664878162,-0.3969482219727762,0.0,0.6386676499453547,-1.2835359566866122,-0.3968420349176757,1.922203606631967,-0.3968420349176757,98.56055577038352,,0.34
2021-03-11 17:30:00,2021-03-11 16:00:00,1.19569,1.19662,1.1928,1.19583,14586,0,4,5400.0,0.0001170803507057,0.0013395734157299,0.0874012199188862,0.0,0.5806278074233319,-1.804316519842106,0.0874063366013707,2.384944327265438,0.0874063366013707,98.5743574816098,,0.34
2021-03-11 20:30:00,2021-03-11 18:00:00,1.19582,1.19897,1.19555,1.19858,13408,0,6,9000.0,0.002297017811611,0.0013437246374771,1.7094408687211986,0.0,1.960353809549445,-0.1680303265327938,1.7176433378908884,2.128384136082239,1.7176433378908884,98.8442988994796,,0.34
2021-03-12 04:00:00,2021-03-11 21:00:00,1.19858,1.199,1.19725,1.19731,13402,0,15,25200.0,-0.0010601489375118,0.001377204032973,-0.7697834976733197,0.0,0.254439174555809,-0.8057240527599273,-0.7693755992518585,1.0601632273157362,-0.7693755992518585,98.72274076160136,,0.34
2021-03-12 09:00:00,2021-03-12 04:30:00,1.19731,1.19733,1.1938,1.19452,13404,0,10,16200.0,-0.0023329427805567,0.001491278542747,-1.564391033387546,0.0,0.0112012016790991,-1.9658108946909143,-1.56256763424148,1.9770120963700133,-1.56256763424148,98.47570446957016,,0.34
2021-03-12 12:00:00,2021-03-12 09:30:00,1.19452,1.19509,1.19098,1.19143,13513,0,6,9000.0,-0.0025901646954506,0.0015998365636691,-1.6190183136646603,0.0,0.2982674160650821,-1.852397636614904,-1.6169233607740008,2.150665052679986,-1.6169233607740008,98.22004186833917,,0.34
2021-03-12 15:30:00,2021-03-12 12:30:00,1.19145,1.19405,1.19136,1.19265,15264,0,7,10800.0,0.0010234556780744,0.0015905534201786,0.6434588521770405,0.0,1.3719846944387335,-0.0474917778844956,0.6332237051255153,1.4194764723232294,0.6332237051255153,98.32165181465308,,0.34
2021-03-12 17:30:00,2021-03-12 16:00:00,1.19264,1.19392,1.19114,1.19369,16246,0,4,5400.0,0.0008716277360675,0.0015602262358753,0.5586547104679938,0.0,0.6878805377472289,-0.8061100051723381,0.5642770036206963,1.493990542919567,0.5642770036206963,98.40987015984578,,0.34
2021-03-12 21:00:00,2021-03-12 18:00:00,1.19368,1.19567,1.19333,1.19525,13573,0,7,10800.0,0.0013060187545429,0.0015654648224924,0.8342689888512324,0.0,1.0649319232805596,-0.1872995844966256,0.8401724218846088,1.2522315077771853,0.8401724218846088,98.54161133782743,,0.34
2021-03-15 04:00:00,2021-03-12 21:30:00,1.19525,1.19674,1.19436,1.1948,14435,0,14,196200.0,-0.0003765611642578,0.0015624537512161,-0.241006278723299,0.0,0.797848338551138,-0.4765671283962319,-0.2409609076160309,1.27441546694737,-0.2409609076160309,98.5035535273559,,0.34
2021-03-15 09:30:00,2021-03-15 04:30:00,1.1948,1.19543,1.19179,1.19199,14438,0,11,18000.0,-0.0023546280135946,0.0016597456532926,-1.418667980195332,0.0,0.3176901835486606,-1.5178530991772448,-1.416999072653745,1.8355432827259053,-1.416999072653745,98.2795286704172,,0.34
2021-03-15 14:00:00,2021-03-15 10:00:00,1.19201,1.19402,1.19193,1.19271,14829,0,9,14400.0,0.0006038495591711,0.0016451957355438,0.3670381256924356,0.0,1.0249403326938258,-0.0407936450823807,0.3569443944704353,1.0657339777762065,0.3569443944704353,98.33748843601929,,0.34
2021-03-15 17:00:00,2021-03-15 14:30:00,1.1927,1.19338,1.19153,1.19284,13201,0,6,9000.0,0.0001089895413038,0.0016440785972692,0.0662921720925713,0.0,0.3467808587676437,-0.5966670658210402,0.0713960591579676,0.943447924588684,0.0713960591579676,98.34795677292158,,0.34
2021-03-15 22:00:00,2021-03-15 17:30:00,1.19284,1.19373,1.19111,1.19298,13451,0,10,16200.0,0.0001173600692094,0.0016412670316505,0.0715057738602442,0.0,0.4545990949090288,-0.8836589148230027,0.0715099699857001,1.3382580097320316,0.0715099699857001,98.35924840069,,0.34
2021-03-16 07:00:00,2021-03-15 22:30:00,1.19298,1.19386,1.19221,1.19358,13425,0,18,30600.0,0.0005028157788963,0.0015304795611783,0.3285347884745392,0.0,0.4819721845510059,-0.4217256614820997,0.3286173985575924,0.9036978460331055,0.3286173985575924,98.41112802299403,,0.34
2021-03-16 11:30:00,2021-03-16 07:30:00,1.19357,1.19386,1.19137,1.19284,13503,0,9,14400.0,-0.0006201758481057,0.0014294408640112,-0.4338590449733103,0.0,0.1699745539594339,-1.289462133485787,-0.4278669806567214,1.4594366874452207,-0.4278669806567214,98.34261642490446,,0.34
2021-03-16 15:00:00,2021-03-16 12:00:00,1.19284,1.19517,1.19152,1.19185,13679,0,7,10800.0,-0.0008302966480965,0.0013633927095274,-0.6089930232826076,0.0,1.4326917484668182,-0.8116536944103213,-0.6087402708076386,2.2443454428771394,-0.6087402708076386,98.24644905042211,,0.34
2021-03-16 17:30:00,2021-03-16 15:30:00,1.19186,1.19227,1.18823,1.18943,14204,0,5,7200.0,-0.0020325210249223,0.0014163000841838,-1.435092073791412,0.0,0.242886474473525,-2.150433908143549,-1.439546665781996,2.3933203826170737,-1.439546665781996,98.01983063017644,,0.34
2021-03-16 22:30:00,2021-03-16 18:00:00,1.18943,1.19103,1.18899,1.1902,13043,0,10,16200.0,0.0006471594549354,0.0014184920594127,0.4562305799605956,0.0,0.94831841824117,-0.2607875650163119,0.4563782387785129,1.209105983257482,0.4563782387785129,98.09187496460392,,0.34
2021-03-17 07:30:00,2021-03-16 23:00:00,1.19017,1.1906,1.18926,1.18979,13435,0,18,30600.0,-0.0003445392661782,0.0013165767477845,-0.2616932638055831,0.0,0.2744184303331289,-0.580745980472508,-0.2425093105270203,0.855164410805637,-0.2425093105270203,98.05055042862772,,0.34
2021-03-17 13:00:00,2021-03-17 08:00:00,1.18979,1.19166,1.18863,1.18953,13793,0,11,18000.0,-0.0002185498386386,0.0013151756133894,-0.1661754038119555,0.0,1.195054040918695,-0.7413169451686908,-0.1661572463308914,1.9363709860873857,-0.1661572463308914,98.02430931965408,,0.34
2021-03-17 16:30:00,2021-03-17 13:30:00,1.18952,1.19152,1.18913,1.19079,13612,0,7,10800.0,0.0010586812846042,0.0013458155414246,0.7866466480863599,0.0,1.2493171678714792,-0.2436168477348697,0.7933164015984537,1.4929340156063489,0.7933164015984537,98.14853035322854,,0.34
